Model,Precision,Recall,Threshold
attnresunet,0.0075,1.0,0.1363
attnresunet,0.0075,1.0,0.1363
attnresunet,0.0075,1.0,0.1363
attnresunet,0.0075,1.0,0.1363
attnresunet,0.0075,1.0,0.1364
attnresunet,0.0075,1.0,0.1364
attnresunet,0.0075,1.0,0.1364
attnresunet,0.0075,1.0,0.1364
attnresunet,0.0075,1.0,0.1364
attnresunet,0.0075,1.0,0.1364
attnresunet,0.0075,1.0,0.1364
attnresunet,0.0075,1.0,0.1364
attnresunet,0.0075,1.0,0.1365
attnresunet,0.0075,1.0,0.1365
attnresunet,0.0075,1.0,0.1365
attnresunet,0.0075,1.0,0.1365
attnresunet,0.0075,1.0,0.1365
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1366
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1367
attnresunet,0.0075,1.0,0.1368
attnresunet,0.0075,1.0,0.1368
attnresunet,0.0075,1.0,0.1368
attnresunet,0.0075,1.0,0.1368
attnresunet,0.0075,1.0,0.1368
attnresunet,0.0075,1.0,0.1368
attnresunet,0.0075,1.0,0.1369
attnresunet,0.0075,1.0,0.1369
attnresunet,0.0075,1.0,0.1369
attnresunet,0.0075,1.0,0.1369
attnresunet,0.0075,1.0,0.1369
attnresunet,0.0075,1.0,0.1369
attnresunet,0.0075,1.0,0.137
attnresunet,0.0075,1.0,0.137
attnresunet,0.0075,1.0,0.137
attnresunet,0.0075,1.0,0.137
attnresunet,0.0075,1.0,0.137
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1371
attnresunet,0.0075,1.0,0.1372
attnresunet,0.0075,1.0,0.1372
attnresunet,0.0075,1.0,0.1372
attnresunet,0.0075,1.0,0.1372
attnresunet,0.0075,1.0,0.1372
attnresunet,0.0075,1.0,0.1372
attnresunet,0.0075,1.0,0.1372
attnresunet,0.0075,1.0,0.1373
attnresunet,0.0075,1.0,0.1373
attnresunet,0.0075,1.0,0.1373
attnresunet,0.0075,1.0,0.1373
attnresunet,0.0075,1.0,0.1373
attnresunet,0.0075,1.0,0.1373
attnresunet,0.0076,1.0,0.1374
attnresunet,0.0076,1.0,0.1374
attnresunet,0.0076,1.0,0.1374
attnresunet,0.0076,1.0,0.1374
attnresunet,0.0076,1.0,0.1374
attnresunet,0.0076,1.0,0.1374
attnresunet,0.0076,1.0,0.1374
attnresunet,0.0076,1.0,0.1374
attnresunet,0.0076,1.0,0.1374
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1375
attnresunet,0.0076,1.0,0.1376
attnresunet,0.0076,1.0,0.1376
attnresunet,0.0076,1.0,0.1376
attnresunet,0.0076,1.0,0.1376
attnresunet,0.0076,1.0,0.1376
attnresunet,0.0076,1.0,0.1376
attnresunet,0.0076,1.0,0.1376
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1377
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1378
attnresunet,0.0076,1.0,0.1379
attnresunet,0.0076,1.0,0.1379
attnresunet,0.0076,1.0,0.1379
attnresunet,0.0076,1.0,0.1379
attnresunet,0.0076,1.0,0.1379
attnresunet,0.0076,1.0,0.1379
attnresunet,0.0076,1.0,0.1379
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.138
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1381
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1382
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1383
attnresunet,0.0076,1.0,0.1384
attnresunet,0.0076,1.0,0.1384
attnresunet,0.0076,1.0,0.1384
attnresunet,0.0076,1.0,0.1384
attnresunet,0.0076,1.0,0.1385
attnresunet,0.0076,1.0,0.1385
attnresunet,0.0076,1.0,0.1385
attnresunet,0.0076,1.0,0.1385
attnresunet,0.0076,1.0,0.1385
attnresunet,0.0076,1.0,0.1385
attnresunet,0.0076,1.0,0.1385
attnresunet,0.0076,1.0,0.1385
attnresunet,0.0076,1.0,0.1386
attnresunet,0.0076,1.0,0.1386
attnresunet,0.0076,1.0,0.1386
attnresunet,0.0076,1.0,0.1386
attnresunet,0.0076,1.0,0.1386
attnresunet,0.0076,1.0,0.1386
attnresunet,0.0076,1.0,0.1386
attnresunet,0.0076,1.0,0.1386
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0076,1.0,0.1387
attnresunet,0.0077,1.0,0.1387
attnresunet,0.0077,1.0,0.1387
attnresunet,0.0077,1.0,0.1387
attnresunet,0.0077,1.0,0.1388
attnresunet,0.0077,1.0,0.1388
attnresunet,0.0077,1.0,0.1388
attnresunet,0.0077,1.0,0.1388
attnresunet,0.0077,1.0,0.1388
attnresunet,0.0077,1.0,0.1388
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.1389
attnresunet,0.0077,1.0,0.139
attnresunet,0.0077,1.0,0.139
attnresunet,0.0077,1.0,0.139
attnresunet,0.0077,1.0,0.139
attnresunet,0.0077,1.0,0.139
attnresunet,0.0077,1.0,0.139
attnresunet,0.0077,1.0,0.139
attnresunet,0.0077,1.0,0.139
attnresunet,0.0077,1.0,0.139
attnresunet,0.0077,1.0,0.139
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1391
attnresunet,0.0077,1.0,0.1392
attnresunet,0.0077,1.0,0.1392
attnresunet,0.0077,1.0,0.1392
attnresunet,0.0077,1.0,0.1392
attnresunet,0.0077,1.0,0.1392
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1393
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1394
attnresunet,0.0077,1.0,0.1395
attnresunet,0.0077,1.0,0.1395
attnresunet,0.0077,1.0,0.1395
attnresunet,0.0077,1.0,0.1395
attnresunet,0.0077,1.0,0.1396
attnresunet,0.0077,1.0,0.1396
attnresunet,0.0077,1.0,0.1396
attnresunet,0.0077,1.0,0.1396
attnresunet,0.0077,1.0,0.1396
attnresunet,0.0077,1.0,0.1396
attnresunet,0.0077,1.0,0.1396
attnresunet,0.0077,1.0,0.1396
attnresunet,0.0077,1.0,0.1396
attnresunet,0.0077,1.0,0.1396
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1397
attnresunet,0.0077,1.0,0.1398
attnresunet,0.0077,1.0,0.1398
attnresunet,0.0077,1.0,0.1398
attnresunet,0.0077,1.0,0.1398
attnresunet,0.0077,1.0,0.1398
attnresunet,0.0077,1.0,0.1398
attnresunet,0.0077,1.0,0.1399
attnresunet,0.0077,1.0,0.1399
attnresunet,0.0077,1.0,0.1399
attnresunet,0.0077,1.0,0.1399
attnresunet,0.0077,1.0,0.1399
attnresunet,0.0077,1.0,0.1399
attnresunet,0.0077,1.0,0.1399
attnresunet,0.0077,1.0,0.1399
attnresunet,0.0077,1.0,0.1399
attnresunet,0.0077,1.0,0.14
attnresunet,0.0077,1.0,0.14
attnresunet,0.0077,1.0,0.14
attnresunet,0.0077,1.0,0.14
attnresunet,0.0077,1.0,0.14
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1401
attnresunet,0.0077,1.0,0.1402
attnresunet,0.0077,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1402
attnresunet,0.0078,1.0,0.1403
attnresunet,0.0078,1.0,0.1403
attnresunet,0.0078,1.0,0.1403
attnresunet,0.0078,1.0,0.1403
attnresunet,0.0078,1.0,0.1403
attnresunet,0.0078,1.0,0.1403
attnresunet,0.0078,1.0,0.1404
attnresunet,0.0078,1.0,0.1404
attnresunet,0.0078,1.0,0.1404
attnresunet,0.0078,1.0,0.1404
attnresunet,0.0078,1.0,0.1404
attnresunet,0.0078,1.0,0.1404
attnresunet,0.0078,1.0,0.1405
attnresunet,0.0078,1.0,0.1405
attnresunet,0.0078,1.0,0.1405
attnresunet,0.0078,1.0,0.1405
attnresunet,0.0078,1.0,0.1405
attnresunet,0.0078,1.0,0.1405
attnresunet,0.0078,1.0,0.1405
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1406
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1407
attnresunet,0.0078,1.0,0.1408
attnresunet,0.0078,1.0,0.1408
attnresunet,0.0078,1.0,0.1408
attnresunet,0.0078,1.0,0.1408
attnresunet,0.0078,1.0,0.1408
attnresunet,0.0078,1.0,0.1408
attnresunet,0.0078,1.0,0.1408
attnresunet,0.0078,1.0,0.1408
attnresunet,0.0078,1.0,0.1408
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.1409
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.141
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1411
attnresunet,0.0078,1.0,0.1412
attnresunet,0.0078,1.0,0.1412
attnresunet,0.0078,1.0,0.1412
attnresunet,0.0078,1.0,0.1412
attnresunet,0.0078,1.0,0.1412
attnresunet,0.0078,1.0,0.1412
attnresunet,0.0078,1.0,0.1412
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1413
attnresunet,0.0078,1.0,0.1414
attnresunet,0.0078,1.0,0.1414
attnresunet,0.0078,1.0,0.1414
attnresunet,0.0078,1.0,0.1414
attnresunet,0.0078,1.0,0.1414
attnresunet,0.0078,1.0,0.1414
attnresunet,0.0078,1.0,0.1414
attnresunet,0.0078,1.0,0.1414
attnresunet,0.0079,1.0,0.1414
attnresunet,0.0079,1.0,0.1414
attnresunet,0.0079,1.0,0.1414
attnresunet,0.0079,1.0,0.1414
attnresunet,0.0079,1.0,0.1414
attnresunet,0.0079,1.0,0.1414
attnresunet,0.0079,1.0,0.1414
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1415
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1416
attnresunet,0.0079,1.0,0.1417
attnresunet,0.0079,1.0,0.1417
attnresunet,0.0079,1.0,0.1417
attnresunet,0.0079,1.0,0.1417
attnresunet,0.0079,1.0,0.1417
attnresunet,0.0079,1.0,0.1417
attnresunet,0.0079,1.0,0.1417
attnresunet,0.0079,1.0,0.1417
attnresunet,0.0079,1.0,0.1417
attnresunet,0.0079,1.0,0.1418
attnresunet,0.0079,1.0,0.1418
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.1419
attnresunet,0.0079,1.0,0.142
attnresunet,0.0079,1.0,0.142
attnresunet,0.0079,1.0,0.142
attnresunet,0.0079,1.0,0.142
attnresunet,0.0079,1.0,0.142
attnresunet,0.0079,1.0,0.142
attnresunet,0.0079,1.0,0.142
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1421
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1422
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1423
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1424
attnresunet,0.0079,1.0,0.1425
attnresunet,0.0079,1.0,0.1425
attnresunet,0.0079,1.0,0.1425
attnresunet,0.0079,1.0,0.1425
attnresunet,0.0079,1.0,0.1425
attnresunet,0.0079,1.0,0.1425
attnresunet,0.0079,1.0,0.1425
attnresunet,0.0079,1.0,0.1425
attnresunet,0.0079,1.0,0.1425
attnresunet,0.0079,1.0,0.1425
attnresunet,0.0079,1.0,0.1426
attnresunet,0.0079,1.0,0.1426
attnresunet,0.0079,1.0,0.1426
attnresunet,0.0079,1.0,0.1426
attnresunet,0.0079,1.0,0.1427
attnresunet,0.0079,1.0,0.1427
attnresunet,0.008,1.0,0.1427
attnresunet,0.008,1.0,0.1427
attnresunet,0.008,1.0,0.1427
attnresunet,0.008,1.0,0.1427
attnresunet,0.008,1.0,0.1427
attnresunet,0.008,1.0,0.1427
attnresunet,0.008,1.0,0.1427
attnresunet,0.008,1.0,0.1427
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1428
attnresunet,0.008,1.0,0.1429
attnresunet,0.008,1.0,0.1429
attnresunet,0.008,1.0,0.1429
attnresunet,0.008,1.0,0.1429
attnresunet,0.008,1.0,0.1429
attnresunet,0.008,1.0,0.1429
attnresunet,0.008,1.0,0.1429
attnresunet,0.008,1.0,0.1429
attnresunet,0.008,1.0,0.1429
attnresunet,0.008,1.0,0.1429
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.143
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1431
attnresunet,0.008,1.0,0.1432
attnresunet,0.008,1.0,0.1432
attnresunet,0.008,1.0,0.1432
attnresunet,0.008,1.0,0.1432
attnresunet,0.008,1.0,0.1432
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1433
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1434
attnresunet,0.008,1.0,0.1435
attnresunet,0.008,1.0,0.1435
attnresunet,0.008,1.0,0.1435
attnresunet,0.008,1.0,0.1435
